,node1,node1Label,node2,node2Label,Similarity
219,Butler_1999_ultrathin_sym_synapses_quantitation_cpu,DataType,Butler_1999_ultrathin_asym_synapses_quantitation_cpu,DataType,1.0
220,Stanic_2004_snc,RegionRecord,Johnson_2010b_rat_snc,RegionRecord,1.0
221,Butler_1999_ultrathin_asym_synapses_quantitation_cpu,DataType,Butler_1999_ultrathin_sym_synapses_quantitation_cpu,DataType,1.0
222,Stanic_2004_snc,RegionRecord,Johnson_2010_rat_SNc,RegionRecord,1.0
223,Cao_2013_females_sections_olig_cells_quantitation_cpu,DataType,Cao_2013_males_sections_olig_cells_quantitation_cpu,DataType,1.0
224,Sunstroem_1987_snc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
225,Cao_2013_males_sections_olig_cells_quantitation_cpu,DataType,Cao_2013_females_sections_olig_cells_quantitation_cpu,DataType,1.0
226,Sunstroem_1987_snc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
227,Chakraborty_2014_sections_spines_quantitation_cpu,DataType,Chakraborty_2014_sections_mushroom_spines_quantitation_cpu,DataType,1.0
228,Tasselli_2013_snc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
229,Chakraborty_2014_sections_mushroom_spines_quantitation_cpu,DataType,Chakraborty_2014_sections_spines_quantitation_cpu,DataType,1.0
230,Tasselli_2013_snc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
231,Champy_2003_sections_chat_neurons_quantitation_str,DataType,Champy_2003_sections_NPY_cells_quantitation_str,DataType,1.0
232,Tatenhorst_2014_snc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
233,Champy_2003_sections_chat_neurons_quantitation_str,DataType,Champy_2003_sections_DARRP_neurons_quantitation_str,DataType,1.0
234,Tatenhorst_2014_snc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
235,Champy_2003_sections_DARRP_neurons_quantitation_str,DataType,Champy_2003_sections_NPY_cells_quantitation_str,DataType,1.0
236,Walker_2012b_snc,RegionRecord,Johnson_2010b_rat_snc,RegionRecord,1.0
237,Champy_2003_sections_DARRP_neurons_quantitation_str,DataType,Champy_2003_sections_chat_neurons_quantitation_str,DataType,1.0
238,Walker_2012b_snc,RegionRecord,Johnson_2010_rat_SNc,RegionRecord,1.0
239,Champy_2003_sections_ED1_cells_quantitation_str,DataType,Champy_2003_sections_GFAP_cells_quantitation_str,DataType,1.0
240,Walters_1999_snc,RegionRecord,Sun_2012_snc,RegionRecord,1.0
241,Champy_2003_sections_GFAP_cells_quantitation_str,DataType,Champy_2003_sections_ED1_cells_quantitation_str,DataType,1.0
242,Walters_1999_snc,RegionRecord,Price_2009_snc,RegionRecord,1.0
243,Champy_2003_sections_NPY_cells_quantitation_str,DataType,Champy_2003_sections_DARRP_neurons_quantitation_str,DataType,1.0
244,Westphal_2016_sn,RegionRecord,Passos_2012_sn,RegionRecord,1.0
245,Champy_2003_sections_NPY_cells_quantitation_str,DataType,Champy_2003_sections_chat_neurons_quantitation_str,DataType,1.0
246,Westphal_2016_sn,RegionRecord,Liu_2004_sn,RegionRecord,1.0
247,McNeill_1990_30m_sections,Specimen,McNeill_1990_25m_sections,Specimen,1.0
248,Wild_2013_snc,RegionRecord,Johnson_2010b_rat_snc,RegionRecord,1.0
249,Lieb_1996_P14_sections,Specimen,Lieb_1996_P28_sections,Specimen,1.0
250,Wild_2013_snc,RegionRecord,Johnson_2010_rat_SNc,RegionRecord,1.0
251,Lieb_1996_P28_sections,Specimen,Lieb_1996_P14_sections,Specimen,1.0
252,Eilam_2003_snc,RegionRecord,Horvath_2011_snc,RegionRecord,1.0
253,Lieb_1996_P63_sections,Specimen,Lieb_1996_sections,Specimen,1.0
254,Eilam_2003_snc,RegionRecord,Gross_2003_snc,RegionRecord,1.0
255,Taylor_2014_12m_sections,Specimen,Taylor_2014_6m_sections,Specimen,1.0
256,Kusnoor_2010_golgi_cpu,RegionRecord,Goodliffe_2018_str,RegionRecord,1.0
257,Taylor_2014_18m_sections,Specimen,Taylor_2014_30m_sections,Specimen,1.0
258,Lawrence_2012_golgi_nacc,RegionRecord,Meredith_1989_nacc,RegionRecord,1.0
259,Taylor_2014_18m_sections,Specimen,Taylor_2014_24m_sections,Specimen,1.0
260,Loescher_2006_cpu,RegionRecord,Gomes_2003_cpu,RegionRecord,1.0
261,Breckenridge_2013_study5_sections_DAB,Specimen,Gonzales-Aparicio_2011_old_sections,Specimen,1.0
262,Loescher_2006_cpu,RegionRecord,Echeverry_2004_cpu,RegionRecord,1.0
263,Breckenridge_2013_study5_sections_DAB,Specimen,Frau_2011_sections,Specimen,1.0
264,Abdurakhmanova_2017_cpu,RegionRecord,Busceti_2008_cpu,RegionRecord,1.0
265,Breckenridge_2013_study4_sections_CV,Specimen,Gonzales-Aparicio_2011_old_sections,Specimen,1.0
266,Abdurakhmanova_2017_cpu,RegionRecord,Ashwell_1996,RegionRecord,1.0
267,Breckenridge_2013_study4_sections_CV,Specimen,Frau_2011_sections,Specimen,1.0
268,Andreassen_2000_cpu,RegionRecord,Butler_1999_cpu,RegionRecord,1.0
269,Lorenc-Koci_2011_sections_CV,Specimen,Back_2013_sections,Specimen,1.0
270,Andreassen_2000_cpu,RegionRecord,Benes_1985_cpu,RegionRecord,1.0
271,Lorenc-Koci_2011_sections_CV,Specimen,Winter_2007_sections,Specimen,1.0
272,Antzoulatos_2011_cpu,RegionRecord,Juckel_2011_cpu,RegionRecord,1.0
273,Purisai_2007_graphdata_sections,Specimen,Chan_1997_sections,Specimen,1.0
274,Antzoulatos_2011_cpu,RegionRecord,Cullity_2018_cpu,RegionRecord,1.0
275,Purisai_2007_graphdata_sections,Specimen,NMO_Martone_2006_slices,Specimen,1.0
276,Ashwell_1996,RegionRecord,Busceti_2008_cpu,RegionRecord,1.0
277,Tatenhorst_2014_140_sections,Specimen,Chan_1997_sections,Specimen,1.0
278,Ashwell_1996,RegionRecord,Abdurakhmanova_2017_cpu,RegionRecord,1.0
279,Tatenhorst_2014_140_sections,Specimen,NMO_Martone_2006_slices,Specimen,1.0
280,Benes_1985_cpu,RegionRecord,Butler_1999_cpu,RegionRecord,1.0
281,Loescher_2006_sham_sections_GABA,Specimen,Loescher_2006_sham_sections_GAD65,Specimen,1.0
282,Benes_1985_cpu,RegionRecord,Andreassen_2000_cpu,RegionRecord,1.0
283,Loescher_2006_sham_sections_GABA,Specimen,Passos_2012_sections,Specimen,1.0
284,Busceti_2008_cpu,RegionRecord,Ashwell_1996,RegionRecord,1.0
285,Loescher_2006_sham_sections_GAD65,Specimen,Loescher_2006_sham_sections_GABA,Specimen,1.0
286,Busceti_2008_cpu,RegionRecord,Abdurakhmanova_2017_cpu,RegionRecord,1.0
287,Loescher_2006_sham_sections_GAD65,Specimen,Passos_2012_sections,Specimen,1.0
288,Butler_1999_cpu,RegionRecord,Benes_1985_cpu,RegionRecord,1.0
289,Loescher_2006_sham_sections_GAD67,Specimen,Loescher_2006_sham_sections_GABA,Specimen,1.0
290,Butler_1999_cpu,RegionRecord,Andreassen_2000_cpu,RegionRecord,1.0
291,Loescher_2006_sham_sections_GAD67,Specimen,Passos_2012_sections,Specimen,1.0
292,Canudas_2000_cpu,RegionRecord,Benes_1985_cpu,RegionRecord,1.0
293,Abdurakhmanova_2017_sections_PV,Specimen,Vidyadhara_2017_c57bl/6_sections,Specimen,1.0
294,Canudas_2000_cpu,RegionRecord,Andreassen_2000_cpu,RegionRecord,1.0
295,Abdurakhmanova_2017_sections_PV,Specimen,Song_2012_sections,Specimen,1.0
296,Champy_2003_striatum,RegionRecord,Burke_1990_striatum,RegionRecord,1.0
297,Abdurakhmanova_2017_sections_ChAT,Specimen,Vidyadhara_2017_c57bl/6_sections,Specimen,1.0
298,Champy_2003_striatum,RegionRecord,Champy_2003_striatumpart,RegionRecord,1.0
299,Abdurakhmanova_2017_sections_ChAT,Specimen,Song_2012_sections,Specimen,1.0
300,Champy_2003_striatumpart,RegionRecord,Burke_1990_striatum,RegionRecord,1.0
301,Abdurakhmanova_2017_sections_NOS,Specimen,Vidyadhara_2017_c57bl/6_sections,Specimen,1.0
302,Champy_2003_striatumpart,RegionRecord,Champy_2003_striatum,RegionRecord,1.0
303,Abdurakhmanova_2017_sections_NOS,Specimen,Song_2012_sections,Specimen,1.0
304,Covey_2007_striatum,RegionRecord,Gomes_2008_cpu,RegionRecord,1.0
305,Alexi_1997_sections_GAD,Specimen,Alexi_1997_sections_calb,Specimen,1.0
306,Covey_2007_striatum,RegionRecord,Fischer_1992_cpu,RegionRecord,1.0
307,Alexi_1997_sections_GAD,Specimen,Alexi_1997_sections_ChAT,Specimen,1.0
308,Cullity_2018_cpu,RegionRecord,Juckel_2011_cpu,RegionRecord,1.0
309,Alexi_1997_sections_ChAT,Specimen,Alexi_1997_sections_calb,Specimen,1.0
310,Cullity_2018_cpu,RegionRecord,Antzoulatos_2011_cpu,RegionRecord,1.0
311,Alexi_1997_sections_ChAT,Specimen,Alexi_1997_sections_GAD,Specimen,1.0
312,Cuzon Carlson_2012_cpu,RegionRecord,Rosen_2001_cpu,RegionRecord,1.0
313,Alexi_1997_sections_calb,Specimen,Alexi_1997_sections_ChAT,Specimen,1.0
314,Cuzon Carlson_2012_cpu,RegionRecord,Kusnoor_2010_cpu,RegionRecord,1.0
315,Alexi_1997_sections_calb,Specimen,Alexi_1997_sections_GAD,Specimen,1.0
316,Day-Wilson_2006_cpu,RegionRecord,Larsson_2001_striatum,RegionRecord,1.0
317,Alexi_1997_sections_parv,Specimen,Alexi_1997_sections_ChAT,Specimen,1.0
318,Day-Wilson_2006_cpu,RegionRecord,Laprade_1997_cpu,RegionRecord,1.0
319,Alexi_1997_sections_parv,Specimen,Alexi_1997_sections_GAD,Specimen,1.0
320,Dodds_2016_cpu,RegionRecord,Grosse_2005_str,RegionRecord,1.0
321,Alexi_1997_sections_calretinin,Specimen,Alexi_1997_sections_ChAT,Specimen,1.0
322,Dodds_2016_cpu,RegionRecord,Dos Santos_2018_striatum,RegionRecord,1.0
323,Alexi_1997_sections_calretinin,Specimen,Alexi_1997_sections_GAD,Specimen,1.0
324,Dos Santos_2018_striatum,RegionRecord,Grosse_2005_str,RegionRecord,1.0
325,Alexi_1997_sections_nadph,Specimen,Alexi_1997_sections_ChAT,Specimen,1.0
326,Dos Santos_2018_striatum,RegionRecord,Dodds_2016_cpu,RegionRecord,1.0
327,Alexi_1997_sections_nadph,Specimen,Alexi_1997_sections_GAD,Specimen,1.0
328,Echeverry_2004_cpu,RegionRecord,Gomes_2003_cpu,RegionRecord,1.0
329,Andreassen_2000_sections_ppSS,Specimen,Park_2006_TH_nissl_sections,Specimen,1.0
330,Echeverry_2004_cpu,RegionRecord,Loescher_2006_cpu,RegionRecord,1.0
331,Andreassen_2000_sections_ppSS,Specimen,Park_2006_sections_Dil,Specimen,1.0
332,Fischer_1992_cpu,RegionRecord,Gomes_2008_cpu,RegionRecord,1.0
333,Andreassen_2000_sections_nadph,Specimen,Park_2006_TH_nissl_sections,Specimen,1.0
334,Fischer_1992_cpu,RegionRecord,Covey_2007_striatum,RegionRecord,1.0
335,Andreassen_2000_sections_nadph,Specimen,Park_2006_sections_Dil,Specimen,1.0
336,Fukui_1989_cpu,RegionRecord,Benes_1985_cpu,RegionRecord,1.0
337,Andreassen_1999_sections,Specimen,Park_2006_TH_nissl_sections,Specimen,1.0
338,Fukui_1989_cpu,RegionRecord,Andreassen_2000_cpu,RegionRecord,1.0
339,Andreassen_1999_sections,Specimen,Park_2006_sections_Dil,Specimen,1.0
340,Gomes_2015_cpu,RegionRecord,Samadi_2013_cpu,RegionRecord,1.0
341,Antzoulatos_2011_sections,Specimen,Chan_1997_sections,Specimen,1.0
342,Gomes_2015_cpu,RegionRecord,Richner_2009_cpu,RegionRecord,1.0
343,Antzoulatos_2011_sections,Specimen,NMO_Martone_2006_slices,Specimen,1.0
344,Gomes_2008_cpu,RegionRecord,Fischer_1992_cpu,RegionRecord,1.0
345,Benes_1985_semithin,Specimen,Canudas_2000_sections,Specimen,1.0
346,Gomes_2008_cpu,RegionRecord,Covey_2007_striatum,RegionRecord,1.0
347,Benes_1985_semithin,Specimen,Zhao_2002_ultrathin,Specimen,1.0
348,Gomes_2003_cpu,RegionRecord,Echeverry_2004_cpu,RegionRecord,1.0
349,Canudas_2000_sections,Specimen,Benes_1985_semithin,Specimen,1.0
350,Gomes_2003_cpu,RegionRecord,Loescher_2006_cpu,RegionRecord,1.0
351,Canudas_2000_sections,Specimen,Zhao_2002_ultrathin,Specimen,1.0
352,Gomide_2005b_cpu,RegionRecord,Gomide_2005_cpu,RegionRecord,1.0
353,Chakraborty_2014_sections,Specimen,Johnson_2010b_rat_sections,Specimen,1.0
354,Gomide_2005_cpu,RegionRecord,Gomide_2005b_cpu,RegionRecord,1.0
355,Chakraborty_2014_sections,Specimen,Roberts_1995_ultrathin,Specimen,1.0
356,Goodliffe_2018_str,RegionRecord,Kusnoor_2010_golgi_cpu,RegionRecord,1.0
357,Champy_2003_sections_DARRP,Specimen,Champy_2003_sections_chat,Specimen,1.0
358,Grosse_2005_str,RegionRecord,Dos Santos_2018_striatum,RegionRecord,1.0
359,Champy_2003_sections_DARRP,Specimen,Champy_2003_sections_TH,Specimen,1.0
360,Grosse_2005_str,RegionRecord,Dodds_2016_cpu,RegionRecord,1.0
361,Champy_2003_sections_chat,Specimen,Champy_2003_sections_DARRP,Specimen,1.0
362,Guidetti_2001_cpu,RegionRecord,Ashwell_1996,RegionRecord,1.0
363,Champy_2003_sections_chat,Specimen,Champy_2003_sections_TH,Specimen,1.0
364,Guidetti_2001_cpu,RegionRecord,Abdurakhmanova_2017_cpu,RegionRecord,1.0
365,Champy_2003_sections_NPY,Specimen,Champy_2003_sections_DARRP,Specimen,1.0
366,Hawlitschka_2017_cpu,RegionRecord,Ashwell_1996,RegionRecord,1.0
367,Champy_2003_sections_NPY,Specimen,Champy_2003_sections_TH,Specimen,1.0
368,Hawlitschka_2017_cpu,RegionRecord,Abdurakhmanova_2017_cpu,RegionRecord,1.0
369,Champy_2003_sections_GFAP,Specimen,Champy_2003_sections_DARRP,Specimen,1.0
370,Ibanez-Sandoval_2010_str,RegionRecord,Dos Santos_2018_striatum,RegionRecord,1.0
371,Champy_2003_sections_GFAP,Specimen,Champy_2003_sections_TH,Specimen,1.0
372,Ibanez-Sandoval_2010_str,RegionRecord,Dodds_2016_cpu,RegionRecord,1.0
373,Champy_2003_sections_ED1,Specimen,Champy_2003_sections_DARRP,Specimen,1.0
374,Ihara_1986_str,RegionRecord,Murata_2003_striatum,RegionRecord,1.0
375,Champy_2003_sections_ED1,Specimen,Champy_2003_sections_TH,Specimen,1.0
376,Ihara_1986_str,RegionRecord,Naito_1994_striatum,RegionRecord,1.0
377,Cullity_2018_DRD1P17F_sections,Specimen,Cullity_2018_DRD1P25F_sections,Specimen,1.0
378,Ijomone_2013_cpu,RegionRecord,Koshimizu_2013_str,RegionRecord,1.0
379,Cullity_2018_DRD1P17M_sections,Specimen,Cullity_2018_DRD1P25M_sections,Specimen,1.0
380,Ishimaru_1991_str,RegionRecord,Fischer_1992_cpu,RegionRecord,1.0
381,Cullity_2018_DRD1P25F_sections,Specimen,Cullity_2018_DRD1P17F_sections,Specimen,1.0
382,Ishimaru_1991_str,RegionRecord,Covey_2007_striatum,RegionRecord,1.0
383,Cullity_2018_DRD1P25M_sections,Specimen,Cullity_2018_DRD1P17M_sections,Specimen,1.0
384,Johnston_1987_cpu,RegionRecord,Benes_1985_cpu,RegionRecord,1.0
385,Cullity_2018_DRD1P35F_sections,Specimen,Cullity_2018_DRD1P49F_sections,Specimen,1.0
386,Johnston_1987_cpu,RegionRecord,Andreassen_2000_cpu,RegionRecord,1.0
387,Cullity_2018_DRD1P35M_sections,Specimen,Cullity_2018_DRD1P49M_sections,Specimen,1.0
388,Juckel_2011_cpu,RegionRecord,Cullity_2018_cpu,RegionRecord,1.0
389,Cullity_2018_DRD1P49F_sections,Specimen,Cullity_2018_DRD1P35F_sections,Specimen,1.0
390,Juckel_2011_cpu,RegionRecord,Antzoulatos_2011_cpu,RegionRecord,1.0
391,Cullity_2018_DRD1P49M_sections,Specimen,Cullity_2018_DRD1P35M_sections,Specimen,1.0
392,Koshimizu_2013_str,RegionRecord,Ijomone_2013_cpu,RegionRecord,1.0
393,Cullity_2018_DRD2P17F_sections,Specimen,Cullity_2018_DRD2P24F_sections,Specimen,1.0
394,Kopp_1992_cpu,RegionRecord,Benes_1985_cpu,RegionRecord,1.0
395,Cullity_2018_DRD2P17M_sections,Specimen,Cullity_2018_DRD2P24M_sections,Specimen,1.0
396,Kopp_1992_cpu,RegionRecord,Andreassen_2000_cpu,RegionRecord,1.0
397,Cullity_2018_DRD2P24F_sections,Specimen,Cullity_2018_DRD2P17F_sections,Specimen,1.0
398,Laprade_1997_cpu,RegionRecord,Larsson_2001_striatum,RegionRecord,1.0
399,Cullity_2018_DRD2P24M_sections,Specimen,Cullity_2018_DRD2P17M_sections,Specimen,1.0
400,Laprade_1997_cpu,RegionRecord,Day-Wilson_2006_cpu,RegionRecord,1.0
401,Cullity_2018_DRD2P35F_sections,Specimen,Cullity_2018_DRD2P49F_sections,Specimen,1.0
402,Larsson_2001_striatum,RegionRecord,Laprade_1997_cpu,RegionRecord,1.0
403,Cullity_2018_DRD2P35M_sections,Specimen,Cullity_2018_DRD2P49M_sections,Specimen,1.0
404,Larsson_2001_striatum,RegionRecord,Day-Wilson_2006_cpu,RegionRecord,1.0
405,Cullity_2018_DRD2P49F_sections,Specimen,Cullity_2018_DRD2P35F_sections,Specimen,1.0
406,Lauber_2018_cpu,RegionRecord,Cullity_2018_cpu,RegionRecord,1.0
407,Cullity_2018_DRD2P49M_sections,Specimen,Cullity_2018_DRD2P35M_sections,Specimen,1.0
408,Lauber_2018_cpu,RegionRecord,Antzoulatos_2011_cpu,RegionRecord,1.0
409,Filice_2016_wt_sections,Specimen,Lauber_2016_sections,Specimen,1.0
410,Lauber_2016_cpu,RegionRecord,Cullity_2018_cpu,RegionRecord,1.0
411,Filice_2016_wt_sections,Specimen,Lauber_2018_sections,Specimen,1.0
412,Lauber_2016_cpu,RegionRecord,Antzoulatos_2011_cpu,RegionRecord,1.0
413,Echeverry_2004_sections_NADPHd,Specimen,Back_2013_sections,Specimen,1.0
414,Lawhorn_2009_cpu,RegionRecord,Dos Santos_2018_striatum,RegionRecord,1.0
415,Echeverry_2004_sections_NADPHd,Specimen,Winter_2007_sections,Specimen,1.0
416,Lawhorn_2009_cpu,RegionRecord,Dodds_2016_cpu,RegionRecord,1.0
417,Echeverry_2004_sections_NOS,Specimen,Back_2013_sections,Specimen,1.0
418,Lawhorn_2008_cpu,RegionRecord,Dos Santos_2018_striatum,RegionRecord,1.0
419,Echeverry_2004_sections_NOS,Specimen,Winter_2007_sections,Specimen,1.0
420,Lawhorn_2008_cpu,RegionRecord,Dodds_2016_cpu,RegionRecord,1.0
421,Fischer_1992_3m_sections,Specimen,Sanchez_2008_22m_sections,Specimen,1.0
422,Lee_2002_cpu,RegionRecord,Laprade_1997_cpu,RegionRecord,1.0
423,Fischer_1992_3m_sections,Specimen,Johnson_2010_rats_sections,Specimen,1.0
424,Lee_2002_cpu,RegionRecord,Day-Wilson_2006_cpu,RegionRecord,1.0
425,Fischer_1992_12m_sections,Specimen,Sanchez_2008_22m_sections,Specimen,1.0
426,Leventhal_2002_striatum,RegionRecord,Fischer_1992_cpu,RegionRecord,1.0
427,Fischer_1992_12m_sections,Specimen,Johnson_2010_rats_sections,Specimen,1.0
428,Leventhal_2002_striatum,RegionRecord,Covey_2007_striatum,RegionRecord,1.0
429,Fischer_1992_18m_sections,Specimen,Sanchez_2008_22m_sections,Specimen,1.0
430,Naito_1994_striatum,RegionRecord,Murata_2003_striatum,RegionRecord,1.0
431,Fischer_1992_18m_sections,Specimen,Johnson_2010_rats_sections,Specimen,1.0
432,Naito_1994_striatum,RegionRecord,Ihara_1986_str,RegionRecord,1.0
433,Fischer_1992_30m_sections,Specimen,Sanchez_2008_30m_sections,Specimen,1.0
434,Luk_2001_cpu,RegionRecord,Laprade_1997_cpu,RegionRecord,1.0
435,Fukui_1989_sections,Specimen,Gomide_2005_sections_s100,Specimen,1.0
436,Luk_2001_cpu,RegionRecord,Day-Wilson_2006_cpu,RegionRecord,1.0
437,Fukui_1989_sections,Specimen,Gomide_2005_sections_bgfg,Specimen,1.0
438,Meshul_1994_cpu,RegionRecord,Laprade_1997_cpu,RegionRecord,1.0
439,Gomes_2015_sections_neun,Specimen,Gonzales-Aparicio_2011_old_sections,Specimen,1.0
440,Meshul_1994_cpu,RegionRecord,Day-Wilson_2006_cpu,RegionRecord,1.0
441,Gomes_2015_sections_neun,Specimen,Frau_2011_sections,Specimen,1.0
442,Mu_2014_cpu,RegionRecord,Fischer_1992_cpu,RegionRecord,1.0
443,Gomes_2015_sections_GFAP,Specimen,Gonzales-Aparicio_2011_old_sections,Specimen,1.0
444,Mu_2014_cpu,RegionRecord,Covey_2007_striatum,RegionRecord,1.0
445,Gomes_2015_sections_GFAP,Specimen,Frau_2011_sections,Specimen,1.0
446,Smith_2008_cpu,RegionRecord,Ashwell_1996,RegionRecord,1.0
447,Gomes_2015_sections_Iba1,Specimen,Gonzales-Aparicio_2011_old_sections,Specimen,1.0
448,Smith_2008_cpu,RegionRecord,Abdurakhmanova_2017_cpu,RegionRecord,1.0
449,Gomes_2015_sections_Iba1,Specimen,Frau_2011_sections,Specimen,1.0
450,Murata_2003_striatum,RegionRecord,Naito_1994_striatum,RegionRecord,1.0
451,Gomes_2008_sections,Specimen,Gomide_2005_sections_s100,Specimen,1.0
452,Murata_2003_striatum,RegionRecord,Ihara_1986_str,RegionRecord,1.0
453,Gomes_2008_sections,Specimen,Gomide_2005_sections_bgfg,Specimen,1.0
454,Normand_1987_striatum,RegionRecord,Naito_1994_striatum,RegionRecord,1.0
455,Gomes_2003_sections_NADPH,Specimen,Gomide_2005_sections_s100,Specimen,1.0
456,Normand_1987_striatum,RegionRecord,Ihara_1986_str,RegionRecord,1.0
457,Gomes_2003_sections_NADPH,Specimen,Gomide_2005_sections_bgfg,Specimen,1.0
458,Peterson_1999_cpu,RegionRecord,Fauchey_2000_cpu,RegionRecord,1.0
459,Gomes_2003_sections_nnos,Specimen,Gomide_2005_sections_s100,Specimen,1.0
460,Peterson_1999_cpu,RegionRecord,Xu_2007_cpu,RegionRecord,1.0
461,Gomes_2003_sections_nnos,Specimen,Gomide_2005_sections_bgfg,Specimen,1.0
462,Oorschot_1996_cpu,RegionRecord,Laprade_1997_cpu,RegionRecord,1.0
463,Goodliffe_2018_slices,Specimen,Vidyadhara_2017_c57bl/6_sections,Specimen,1.0
464,Oorschot_1996_cpu,RegionRecord,Day-Wilson_2006_cpu,RegionRecord,1.0
465,Goodliffe_2018_slices,Specimen,Song_2012_sections,Specimen,1.0
466,Padungchaichot_1999_cpu,RegionRecord,Ashwell_1996,RegionRecord,1.0
467,Hawlitschka_2017_sections,Specimen,Gonzales-Aparicio_2011_old_sections,Specimen,1.0
468,Padungchaichot_1999_cpu,RegionRecord,Abdurakhmanova_2017_cpu,RegionRecord,1.0
469,Hawlitschka_2017_sections,Specimen,Frau_2011_sections,Specimen,1.0
470,Petersen_2000_cpu,RegionRecord,Ariano_1997_striatum,RegionRecord,1.0
471,Ihara_1986_adult_ultrathin_sections,Specimen,Gomide_2005_sections_s100,Specimen,1.0
472,Ramaswamy_2009_cpu,RegionRecord,San Jose_2001_str,RegionRecord,1.0
473,Ihara_1986_adult_ultrathin_sections,Specimen,Gomide_2005_sections_bgfg,Specimen,1.0
474,Ramaswamy_2009_cpu,RegionRecord,Suarez_2013_cpu,RegionRecord,1.0
475,Ihara_1986_young_ultrathin,Specimen,Back_2013_sections,Specimen,1.0
476,Ren_2017_cp,RegionRecord,Ashwell_1996,RegionRecord,1.0
