,Name,Label,Page Rank Score
519,Zhang_2016_cpu,RegionRecord,0.4307319063693285
520,VGLUT1,CellPhenotype,0.43051282729021023
521,35S,ReporterLabel,0.4305000111460686
522,Dorsal striatum,RegionOther,0.429413150716573
523,Calretinin,ReporterTarget,0.4294045346789062
524,"Core region, central",RegionZone,0.4286819559521973
525,"Shell region, central",RegionZone,0.4286819559521973
526,Fischer,Strain,0.4278273853706196
527,DARPP-32,ReporterTarget,0.42738656429573896
528,Xu_2007_cpu,RegionRecord,0.42667500972747807
529,Urethane,Solution,0.4261918371543288
530,Johnson_2010_stereology_mouse,StereologyDetail,0.4260181896388531
531,Johnson_2010_mouse_SNc,RegionRecord,0.4260181896388531
532,Khudoerkov_2014_SNc,RegionRecord,0.42568978276103736
533,Khudoerkov_2014_SNr,RegionRecord,0.42568978276103736
534,Multiscan,Software,0.4247045557945967
535,Harris_1996_SN,RegionRecord,0.4247045557945967
536,Lee_2002_cpu,RegionRecord,0.4247045557945967
537,Smeyne_2005_snc,RegionRecord,0.4247045557945967
538,Smeyne_2005_stereology,StereologyDetail,0.4247045557945967
539,Prolong,Solution,0.4244393015280366
540,129SvEv x BlackSwiss,Substrain,0.42297299187630416
541,Zoli_1990_cpu,RegionRecord,0.4229081309400499
542,Centrolateral,RegionZone,0.42218284327536826
543,Central intermediate,RegionZone,0.42218284327536826
544,Chang_2010_nacc,RegionRecord,0.4216730879619718
545,VGLUT2,ReporterTarget,0.4207798857241869
546,Kappa opioid receptor,CellPhenotype,0.41869157542617264
547,Lenz_1994_striatum,RegionRecord,0.4181484477594495
548,Nissl,Solution,0.41803496289066966
549,Fauchey_2000_cpu,RegionRecord,0.4177500114310533
550,Fauchey_2000_nacc,RegionRecord,0.4177500114310533
551,"Basic fibroblast growth factor expressing, small size",CellType,0.415576526045825
552,"Basic fibroblast growth factor expressing, medium size",CellType,0.415576526045825
553,"Basic fibroblast growth factor expressing, large size",CellType,0.415576526045825
554,Choline acetyltransferase,CellPhenotype,0.4103576317291695
555,http://uri.neuinfo.org/nif/nifstd/nlx_148005,CellDescription,0.4103576317291695
556,GFP,ReporterTarget,0.4102010950446129
557,Halothane,Solution,0.40839942172169685
558,DiI particles,Solution,0.4056203885935247
559,Chicken anti GFP,Reporter,0.40499995946884154
560,Goat anti chicken,Reporter,0.40499995946884154
561,Cullity_2018_LFMdetails,LightFluorescenceMicroscopeDetail,0.40499995946884154
562,,Source,0.4038843599148095
563,Synapses,NeuralStructure,0.40207469910383226
564,Septal region,BrainRegion,0.4019041460745913
565,Nitroblue tetrazolium-NADPH,Solution,0.4014146460220218
566,Luk_2001_cpu-subdiv,RegionRecord,0.40009226789698005
567,Biocom,Software,0.40009226789698005
568,Normal serum-triton X-100,Solution,0.3998696038033814
569,Journal of Huazhong University of Science and Technology,SourceOrigin,0.3990348258055747
570,Vicia Villosa Agglutinin,CellPhenotype,0.39816748894500054
571,cAMP response element,CellPhenotype,0.3962227120508033
572,BMC Neuroscience,SourceOrigin,0.39611042039468886
573,"Substantia nigra, compact part",RegionOther,0.39511688295751807
574,Unspecified anti TH,Reporter,0.3913360953330994
575,Juvenile,AgeCategory,0.3911435867776163
576,Golgi cox staining,VisualizationProtocol,0.3911053970456123
577,Dopamine receptor 3 mRNA,CellPhenotype,0.38947908012596605
578,Nigrostriatal neuron,CellType,0.38907693727700154
579,Pallidum dorsal region,BrainRegion,0.3878329968079925
580,Unspecified fluorescent antibody,Reporter,0.3875913456082344
581,FVB/N,Substrain,0.38620895207859574
582,Dideoxy-NTP,Solution,0.3857348966412247
583,Reverse transcriptase,Solution,0.3857348966412247
584,Glutaraldehyde,Solution,0.38452072246000174
585,CAST,Software,0.3842180085368455
586,Neuronal nuclei,ReporterTarget,0.3841562665998936
587,Zhang_2016_stereology_synapses,StereologyDetail,0.38371627237647776
588,,Source,0.3826078021898866
589,NMDA receptor mRNA,CellPhenotype,0.3821982515117029
590,Glucocorticoid receptor,CellPhenotype,0.3817351117802659
591,Avidin-peroxidase,Solution,0.3816219771513716
592,Dopamine,CellPhenotype,0.3814794100692328
593,Non-dopaminergic neuron,CellType,0.38130271106803193
594,Olson_2015_stereology,StereologyDetail,0.3809638869017363
595,Olson_2015_sn,RegionRecord,0.3809638869017363
596,Gomes_2015_cpu,RegionRecord,0.38056249860674146
597,Basic fibroblast growth factor,ReporterTarget,0.38049489073455334
598,Dynorphin mRNA,CellPhenotype,0.37984613794044797
599,Digoxigenin-UTP,ReporterLabel,0.37872969545423985
600,Vadasz_2007_SN,RegionRecord,0.3775520832277835
601,Horseradish peroxidase,ReporterLabel,0.3772244885563851
602,Glutamine synthetase,CellPhenotype,0.3770295271162468
603,Rostrolateral,RegionZone,0.37682958366349345
604,Hydromount,Solution,0.37668029442429546
605,Pre-enkephalin,CellPhenotype,0.3757142778558532
606,p75 neurotrophin receptor,CellPhenotype,0.3751121938301126
607,GAD67 / parvalbumin coexpressing,CellType,0.37378713551753534
608,"Substantia nigra, pars compacta",RegionOther,0.37201082552783193
609,Alexa fluor 488,ReporterLabel,0.3711004458367825
610,Water,Solution,0.3709025987656787
611,Celloidin,Solution,0.3709025987656787
612,XPB,CellPhenotype,0.36993720544737263
613,XPA,CellPhenotype,0.36967916921016253
614,Dopamine 2 receptor mRNA,ReporterTarget,0.36944712288677695
615,Nitroblue/bromo-chloro-indolylphosphate,Solution,0.3687219448620454
616,http://uri.interlex.org/base/ilx_0107991,CellDescription,0.3685762963259043
617,Axonal varicosities,NeuralStructure,0.3682301938533783
618,Non-dopaminergic nigrostriatal neuron,CellType,0.36720817862916244
619,Glutamic acid decarboxylase,CellPhenotype,0.36627049236679493
620,Acidic fibroblast growth factor expressing,CellType,0.365791511730286
621,Dopaminergic nigrostriatal neuron,CellType,0.365791511730286
622,,Source,0.36555999480187895
623,"Synapses, symmetrical",NeuralStructure,0.3649253845214844
624,nucleus accumbens,RegionOther,0.3610924663662445
625,Spiny high density,CellPhenotype,0.36071665562446
626,DARPP-32,CellPhenotype,0.36071665562446
627,,CellPhenotype,0.36071665562446
628,Glutamic acid decarboxylase,ReporterTarget,0.35934476172551516
629,Eilam_2003_snc,RegionRecord,0.359312507789582
630,NeuronStudio,Software,0.359312507789582
631,Alexa fluor 647,ReporterLabel,0.3586039028130472
632,Hydrogen peroxide-methanol,Solution,0.3583383805816993
633,Allen mouse brain atlas_2008,Nomenclature,0.3575136530445889
634,Itzev_2008,RegionRecord,0.35750625729560853
635,Larsson_2001_striatum,RegionRecord,0.3575062446296215
636,Non-neuronal cell,CellType,0.3574821261760463
637,Blocking solution,Solution,0.35723711813334375
638,Journal of neuroendocrinology,SourceOrigin,0.3570965157821775
639,VGLUT1,ReporterTarget,0.3570298831909895
640,Rodrigues_2001_stereology,StereologyDetail,0.35682205967605113
641,Uryu_1999_stereology,StereologyDetail,0.3561294760846067
642,Globus pallidus,BamsRegion,0.35606204508623673
643,Suarez_2013_cpu,RegionRecord,0.35602841684594755
644,Entopeduncular nucleus,BrainRegion,0.3556213583910768
645,Formaldehyde,Solution,0.35551406219601633
646,Neutral red,Solution,0.3553719126153737
647,eLife,SourceOrigin,0.3545967811252922
648,Unspecified antibody,Reporter,0.35425758361816406
649,35S-dATP,ReporterLabel,0.3540442788973451
650,Savchenko_2000_striatum,RegionRecord,0.35375481597147884
651,"Striosome, rostral intermediate",RegionZone,0.35375481597147884
652,"Accumbens nucleus, core",RegionOther,0.35298702585569114
653,Enkephalin mRNA,CellPhenotype,0.352560502508792
654,Met enkephalin,CellPhenotype,0.352560502508792
655,Enkephalin,CellPhenotype,0.352560502508792
656,"Striatum, putamen region",RegionOther,0.35235312739387153
657,Cannabinoid receptor 1,CellPhenotype,0.3523341767354932
658,Old,AgeCategory,0.3522570699336939
659,Globus pallidus,RegionOther,0.3507372466847301
660,Storage,TreatmentPurpose,0.3504933409392834
661,Paraformaldehyde-sucrose,Solution,0.3487161763012409
662,"Globus pallidus external segment, medial part",BrainRegion,0.3480718687481228
663,"Globus pallidus external, lateral part",BrainRegion,0.3480718687481228
664,Unspecified anti TH,Reporter,0.3462083235383034
665,Ariano_1997,Experiment,0.3461538471281529
666,Ariano_1997_LFMdetails,LightFluorescenceMicroscopeDetail,0.3461538471281529
667,Glycerol-DMSO,Solution,0.34578923947410656
668,Cryoprotectant solution,Solution,0.34545857151970266
669,Cy3,ReporterLabel,0.3442554689943791
670,Caudoputamen,RegionOther,0.342848823661916
671,C57BL/6J x DBA/2J,Substrain,0.34272279432043434
672,Champy_2003_stereology,StereologyDetail,0.34207639358937736
673,BALB/C x 129 terSv,Substrain,0.34196340348571536
674,Rostral dorsomedial,RegionZone,0.34189752768725157
675,VIP,Solution,0.3398091348120943
676,GAD67,CellPhenotype,0.3396877397646066
677,Loescher_2006_sections_GAD65heavy_mRNA_neurons_quantitation_cpu_central_right,DataType,0.33954166914336387
678,Bed nucleus of the stria terminalis,BrainRegion,0.3391250096261501
679,Song_2013_cpu,RegionRecord,0.33906597504392266
680,Frontiers in Behavioral Neuroscience,SourceOrigin,0.3386429342441261
681,Dopamine receptor 3 / enkephalin co-expressing,CellType,0.3380881109802431
682,Dopamine receptor 3 expressing / enkephalin negative,CellType,0.3380881109802431
683,Breckenridge_2013_stereology_IHC_study4,StereologyDetail,0.3380625043064356
684,Smeyne_2016_SNc,RegionRecord,0.33806250272318716
685,Stayte_2015_snc,RegionRecord,0.3375464302487671
686,Journal of Pharmacobio-Dynamics,SourceOrigin,0.337444925820455
687,Bukhatwa_2009_sn,RegionRecord,0.3370590319857001
688,Bukhatwa_2009_stereology,StereologyDetail,0.3370590319857001
689,FVB,Strain,0.33685648820828645
690,Postnatal,AgeCategory,0.33680356021504854
691,Zoli_1993_cpu,RegionRecord,0.3365572958253324
692,Mori_2017_SNc,RegionRecord,0.336557294242084
693,Rostrodorsal,RegionZone,0.3362562522292137
694,Roberts_1995b_cpu,RegionRecord,0.33605555966496464
695,Frontiers in Neuroscience,SourceOrigin,0.33587471984792505
696,Carta_2011_stereology,StereologyDetail,0.33559943530708547
697,Carta_2011_snc,RegionRecord,0.33559943530708547
698,McCormack_2002_stereology,StereologyDetail,0.33525277990847824
699,Somatodendritic domain,CellularRegion,0.3346300188411928
700,Ip_2017_ImageJ_stereology,StereologyDetail,0.3344500017352402
701,Ip_2017_SN,RegionRecord,0.3344500017352402
702,Tatenhorst_2014_stereology,StereologyDetail,0.3344500017352402
703,Tatenhorst_2014_snc,RegionRecord,0.3344500017352402
704,Mechanisms of Ageing and Development,SourceOrigin,0.33409583857283
705,Walker_2012_cpu,RegionRecord,0.3331363663077354
706,Fischer_1992_cpu,RegionRecord,0.3323153435718268
707,Filice_2016_stereology,StereologyDetail,0.33204166959039866
708,Filice_2016_cpu,RegionRecord,0.33204166959039866
709,Lipocortin 1 expressing,CellType,0.3312112482062854
710,Phosphotyrosine expressing,CellType,0.3312112482062854
711,Gritti_2006_gp,RegionRecord,0.3303214314393699
712,In vitro,IntroductionTiming,0.3296665318310261
713,Fauchey_2000_naccsub,RegionRecord,0.32850000313483174
714,Neurotoxicology and teratology,SourceOrigin,0.3284169023856521
715,Clearing,TreatmentPurpose,0.3284094579517841
716,Glycerol,Solution,0.3283876281231642
717,Journal of neuropathology and experimental neurology,SourceOrigin,0.3282195037696511
718,"Genes, brain, and behavior",SourceOrigin,0.32808790653944014
719,Sucrose-glycerol,Solution,0.32773353517986836
720,Wouterlood_2012_nacc_core,RegionRecord,0.3268809551373124
721,Secondary motor cortex,BrainRegion,0.32660719117482884
722,Proceedings of the National Academy of Sciences of the United States of America,SourceOrigin,0.3254559421446174
723,Globus pallidus,RegionOther,0.32500755195505915
724,Behavioral genetics,SourceOrigin,0.3240602030185983
725,Sodium borohydride,Solution,0.3240537869045511
726,CD68,CellPhenotype,0.3240309740318985
727,http://uri.interlex.org/base/ilx_0106442,CellDescription,0.3240309740318985
728,Corticostriatal neuron,CellType,0.32354703888141884
729,Striatum ventral region,BrainRegion,0.32282832773089465
730,Striatum,RegionOther,0.32274146300042045
731,129,Strain,0.32228054041042925
732,Chicken antibody,ReporterTarget,0.32212498784065247
733,Safety Mount no. 4,Solution,0.32212498784065247
734,C57BL/6 x 129,Substrain,0.3208580234088004
735,Lolova_1995_LFMdetails,LightFluorescenceMicroscopeDetail,0.32000002786517145
736,Bulletin of Experimental Biology and Medicine,SourceOrigin,0.3194871072424576
737,Molecular brain,SourceOrigin,0.31874271412380045
738,Goat anti rabbit_biotin,Reporter,0.31752774119377136
739,Neurogastroenterology and motility,SourceOrigin,0.3174632867565379
740,Journal of neurosurgery,SourceOrigin,0.31740904189646246
741,Unspecified anti mouse_biotin,Reporter,0.31732305884361267
742,Rabbit anti TH_2,Reporter,0.3170576937496662
743,Cellular and molecular biology,SourceOrigin,0.31703681149519986
744,Translational Psychiatry,SourceOrigin,0.3166956301778555
745,GAD expressing,CellType,0.31657693800516423
746,C57BL/6 x CBA,Substrain,0.3161963322199881
747,Glutamate receptor 1,CellPhenotype,0.31591421586648577
748,Glutamate receptor 1 mRNA,CellPhenotype,0.31591421586648577
749,Subthalamic nucleus,CellPhenotype,0.31583659613828086
750,Glia,SourceOrigin,0.3156423741951585
751,Neurotoxicology,SourceOrigin,0.3156288128811866
752,"Substantia nigra, compacta part",RegionOther,0.31536226589232685
753,Unspecified anti TH_2,Reporter,0.31446211636066435
754,Burke_1990_striatum,RegionRecord,0.3144040732877329
755,Infralimbic area,BamsRegion,0.3143150970449042
756,CBA,Strain,0.31396818165667356
757,Biotin,ReporterTarget,0.31368816122412685
758,129Sv/J,Substrain,0.31245599513204075
759,Dopamine 1 receptor mRNA,ReporterTarget,0.31207212060689926
760,Klenowski_2016_nacc,RegionRecord,0.311120085651055
761,Depex,Solution,0.31061458848416806
762,Prelimbic cortex,BrainRegion,0.31012388677230884
763,Substantia nigra,RegionOther,0.31008687359280884
764,Unspecified anti rabbit_biotin,Reporter,0.30997435450553895
765,Pre-proenkephalin A mRNA,ReporterTarget,0.30977344345301394
766,Saline,Solution,0.3093643795698881
767,Pallidum,BrainRegion,0.30931795763157693
768,Bovine serum albumin,Solution,0.3091353856492787
769,Formamide,Solution,0.3085007393499837
770,"Striatum, dorsomedial",RegionOther,0.3083120657931431
771,"Alcoholism, clinical and experimental research",SourceOrigin,0.3081367834005505
772,Scientific reports,SourceOrigin,0.3078837098553777
773,Annals of neurosciences,SourceOrigin,0.3074724654434249
774,Journal of Alzheimer's disease,SourceOrigin,0.30715260889846835
775,VGAT,CellPhenotype,0.30672168805794486
776,Pre-protachykinin mRNA,ReporterTarget,0.3059484420344234
777,Allen Institute for Brain Science,SourceOrigin,0.3055533248872962
778,RNase,Solution,0.3054920315044001
779,Acidic fibroblast growth factor,CellPhenotype,0.3054613947764482
780,Prototypic pallidal neuron,CellType,0.30545766838732613
781,"Anterior cingulate cortex, area 1",BrainRegion,0.30535719244142756
782,Analysis MIA,Software,0.30495802834630015
783,Wissman_2012_stereology_females_spines,StereologyDetail,0.30272592935943976
784,NMDA receptor mRNA,ReporterTarget,0.30250962181016805
785,Neuroreport,SourceOrigin,0.30200942793162544
786,PLoS currents,SourceOrigin,0.301806969055906
787,Pathology,SourceOrigin,0.301806969055906
788,Behavioral brain research,SourceOrigin,0.3012220882112161
789,Anatomy and cell biology,SourceOrigin,0.3012220882112161
790,Toxicology mechanisms and methods,SourceOrigin,0.3012220882112161
791,Cellular and molecular neurobiology,SourceOrigin,0.3012220882112161
792,Journal of neuroimmune pharmacology,SourceOrigin,0.3010173795395531
793,Journal of Neuroscience Research,SourceOrigin,0.3010173795395531
794,EJNMMI Research,SourceOrigin,0.30084989105816934
795,Psychopharmacology,SourceOrigin,0.30084989105816934
796,NeuroImage,SourceOrigin,0.30071031722472985
797,Frontiers in Neural Circuits,SourceOrigin,0.30064890460344035
798,Microscopy research and technique,SourceOrigin,0.30059221629635435
799,Journal of Neurocytology,SourceOrigin,0.30032648913329474
800,Substantia nigra,BamsRegion,0.2997805530784582
801,Iba-1,ReporterTarget,0.29977708868682384
802,Nitric Oxide: Biology and Chemistry,SourceOrigin,0.29967494977172465
803,Addiction biology,SourceOrigin,0.29943150475155567
804,FluoroGold,Solution,0.2991875491337851
805,Journal of Neuroinflammation,SourceOrigin,0.29876107288291676
806,Hydro-Matrix water solved mounting medium,Solution,0.2987234416417778
807,Journal of visualized experiments,SourceOrigin,0.2986331299878657
808,C57BL/6ByJ x BALB/cJ,Substrain,0.2985212988220155
809,Alcohol and Alcoholism,SourceOrigin,0.2984494179603644
810,Unspecified anti digoxigenin_AP,Reporter,0.2981875009834767
811,The Anatomical Record,SourceOrigin,0.2976826986647211
812,C57BL/6 x C3H,Substrain,0.297500966489315
813,Pediatric research,SourceOrigin,0.2974816459114663
814,Parkinson's disease,SourceOrigin,0.2974816459114663
815,Journal of pharmacology and experimental therapeutics,SourceOrigin,0.29709781762212517
816,XAM,Solution,0.296940650139004
817,Anterior cingulate area dorsal part,BamsRegion,0.2963578177802919
818,Dorsal premammillary nucleus,BamsRegion,0.2963578177802919
819,Lateral septal nucleus ventral part,BamsRegion,0.2963578177802919
820,Nucleus incertus compact part,BamsRegion,0.2963578177802919
821,Current Alzheimer research,SourceOrigin,0.295943107677158
822,Champy_2003_striatum,RegionRecord,0.2955625052563846
823,Accumbens nucleus,RegionOther,0.2953945083543658
824,Neuropathology,SourceOrigin,0.2948621222865768
