,node1,node1Label,node2,node2Label,Similarity
789,Lolova_1995_12m_sections_nissl_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
790,Lolova_1995_12m_sections_nissl_small_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_neurons_quantitation,Analysis,0.75
796,Lolova_1995_3m_sections_bFGF_large_neuron_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
795,Lolova_1995_3m_sections_bFGF_medium_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
793,Lolova_1995_3m_sections_bFGF_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
794,Lolova_1995_3m_sections_bFGF_small_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
788,Lolova_1995_3m_sections_nissl_large_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
787,Lolova_1995_3m_sections_nissl_medium_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
785,Lolova_1995_3m_sections_nissl_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_medium_neurons_quantitation,Analysis,0.75
786,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_medium_neurons_quantitation,Analysis,0.75
805,Passos_2012_sections_TH_neurons_quantitation,Analysis,Korkmaz_2012_sections_TH_neurons_quantitation,Analysis,0.75
810,Rodrigues_2001_sections_GFAP_cells_quantitation,Analysis,Gomide_2005_sections_s100_cells_quantitation,Analysis,0.75
811,Rodrigues_2001_sections_OX42_cells_quantitation,Analysis,Gomide_2005_sections_s100_cells_quantitation,Analysis,0.75
781,Zhang_2016_ultrathin_synapses_asym_quantitation,Analysis,Zhang_2016_ultrathin_synapses_sym_quantitation,Analysis,0.75
783,Zhang_2016_ultrathin_synapses_sym_quantitation,Analysis,Zhang_2016_ultrathin_synapses_asym_quantitation,Analysis,0.75
955,Abdurakhmanova_2017_sections_NOS_neurons_quantitation,Analysis,Abdurakhmanova_2017_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
956,Abdurakhmanova_2017_sections_NOS_neurons_quantitation,Analysis,Abdurakhmanova_2017_sections_PV_neurons_quantitation,Analysis,0.7142857142857143
954,Abdurakhmanova_2017_sections_PV_neurons_quantitation,Analysis,Abdurakhmanova_2017_sections_NOS_neurons_quantitation,Analysis,0.7142857142857143
926,Aguirre_1999_sections_TH_neurons_quantitation,Analysis,Gonzales-Aparicio_2011_young_sections_TH_neurons_quantitation,Analysis,0.7142857142857143
927,Aguirre_1999_sections_TH_neurons_quantitation,Analysis,Chan_1997_sections_TH_cells_quantitation,Analysis,0.7142857142857143
928,Aguirre_1999_sections_Thneg_neurons_quantitation,Analysis,Aguirre_1999_sections_TH_neurons_quantitation,Analysis,0.7142857142857143
929,Aguirre_1999_sections_Thneg_neurons_quantitation,Analysis,Aguirre_2001_sections_neuronal_cells_quantitation,Analysis,0.7142857142857143
930,Aguirre_1999_sections_nonneuron_quantitation,Analysis,Aguirre_1999_sections_TH_neurons_quantitation,Analysis,0.7142857142857143
931,Aguirre_1999_sections_nonneuron_quantitation,Analysis,Aguirre_2001_sections_nonneuronal_cells_quantitation,Analysis,0.7142857142857143
909,Aguirre_2001_sections_neuronal_cells_quantitation,Analysis,Johnson_2010_Wtmice_sections_THneg_neurons_quantitation,Analysis,0.7142857142857143
911,Aguirre_2001_sections_nonneuronal_cells_quantitation,Analysis,Simkins_2012_sections_TH_neurons_quantitation,Analysis,0.7142857142857143
913,Aguirre_2001_sections_nonneuronal_cells_quantitation,Analysis,Aguirre_2001_sections_neuronal_cells_quantitation,Analysis,0.7142857142857143
934,Chadi_1993_sections_GFAP_cells_quantitation,Analysis,Chadi_1993_sections_TH_neurons_quantitation,Analysis,0.7142857142857143
932,Chadi_1993_sections_TH_neurons_quantitation,Analysis,Gonzales-Aparicio_2011_young_sections_TH_neurons_quantitation,Analysis,0.7142857142857143
933,Chadi_1993_sections_TH_neurons_quantitation,Analysis,Chan_1997_sections_TH_cells_quantitation,Analysis,0.7142857142857143
957,Day-Wilson_2006_sections_neurons_quantitation,Analysis,Luk_2001_sections_nissl_neurons_quantitation,Analysis,0.7142857142857143
958,Day-Wilson_2006_sections_neurons_quantitation,Analysis,Omelchenko_2016_sections_nissl_neurons_quantitation,Analysis,0.7142857142857143
832,Gomes_2008_sections_nnos_neurons_quantitation,Analysis,del Moral_2004_sections_nNOS_neurons_quantitation,Analysis,0.7142857142857143
812,Gomes_2015_sections_GFAP_cells_quantitation,Analysis,Gomes_2015_sections_neun_neurons_quantitation,Analysis,0.7142857142857143
814,Gomes_2015_sections_GFAP_cells_quantitation,Analysis,Gomes_2015_sections_Iba1_all_cells_quantitation,Analysis,0.7142857142857143
828,Gomes_2015_sections_Iba1_active_cells_quantitation,Analysis,Gomes_2015_sections_Iba1_all_cells_quantitation,Analysis,0.7142857142857143
830,Gomes_2015_sections_Iba1_active_cells_quantitation,Analysis,Gomes_2015_sections_GFAP_cells_quantitation,Analysis,0.7142857142857143
816,Gomes_2015_sections_Iba1_all_cells_quantitation,Analysis,Gomes_2015_sections_neun_neurons_quantitation,Analysis,0.7142857142857143
818,Gomes_2015_sections_Iba1_all_cells_quantitation,Analysis,Gomes_2015_sections_GFAP_cells_quantitation,Analysis,0.7142857142857143
824,Gomes_2015_sections_Iba1_resting_cells_quantitation,Analysis,Gomes_2015_sections_Iba1_all_cells_quantitation,Analysis,0.7142857142857143
826,Gomes_2015_sections_Iba1_resting_cells_quantitation,Analysis,Gomes_2015_sections_GFAP_cells_quantitation,Analysis,0.7142857142857143
820,Gomes_2015_sections_neun_neurons_quantitation,Analysis,Gomes_2015_sections_Iba1_all_cells_quantitation,Analysis,0.7142857142857143
822,Gomes_2015_sections_neun_neurons_quantitation,Analysis,Gomes_2015_sections_GFAP_cells_quantitation,Analysis,0.7142857142857143
815,Gritti_2006_sections_ChAT_neurons_quantitation,Analysis,Gritti_2006_sections_PAG_neurons_quantitation,Analysis,0.7142857142857143
817,Gritti_2006_sections_ChAT_neurons_quantitation,Analysis,Gritti_2006_sections_GAD_neurons_quantitation,Analysis,0.7142857142857143
819,Gritti_2006_sections_GAD_neurons_quantitation,Analysis,Gritti_2006_sections_PAG_neurons_quantitation,Analysis,0.7142857142857143
821,Gritti_2006_sections_GAD_neurons_quantitation,Analysis,Gritti_2006_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
823,Gritti_2006_sections_PAG_neurons_quantitation,Analysis,Gritti_2006_sections_GAD_neurons_quantitation,Analysis,0.7142857142857143
825,Gritti_2006_sections_PAG_neurons_quantitation,Analysis,Gritti_2006_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
827,Gritti_2006_sections_cells_quantitation,Analysis,Gritti_2006_sections_GAD_neurons_quantitation,Analysis,0.7142857142857143
829,Gritti_2006_sections_cells_quantitation,Analysis,Gritti_2006_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
835,Guan_1999_sections_ChAT_neurons_quantitation,Analysis,Guan_1999_sections_GAD_neurons_quantitation,Analysis,0.7142857142857143
837,Guan_1999_sections_ChAT_neurons_quantitation,Analysis,Guan_1999_sections_calb_neurons_quantitation,Analysis,0.7142857142857143
839,Guan_1999_sections_GAD_neurons_quantitation,Analysis,Guan_1999_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
841,Guan_1999_sections_GAD_neurons_quantitation,Analysis,Guan_1999_sections_calb_neurons_quantitation,Analysis,0.7142857142857143
847,Guan_1999_sections_PV_neurons_quantitation,Analysis,Guan_1999_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
849,Guan_1999_sections_PV_neurons_quantitation,Analysis,Guan_1999_sections_calb_neurons_quantitation,Analysis,0.7142857142857143
851,Guan_1999_sections_SOM_neurons_quantitation,Analysis,Guan_1999_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
853,Guan_1999_sections_SOM_neurons_quantitation,Analysis,Guan_1999_sections_calb_neurons_quantitation,Analysis,0.7142857142857143
831,Guan_1999_sections_calb_neurons_quantitation,Analysis,Guan_1999_sections_GAD_neurons_quantitation,Analysis,0.7142857142857143
833,Guan_1999_sections_calb_neurons_quantitation,Analysis,Guan_1999_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
843,Guan_1999_sections_nNOS_neurons_quantitation,Analysis,Guan_1999_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
845,Guan_1999_sections_nNOS_neurons_quantitation,Analysis,Guan_1999_sections_calb_neurons_quantitation,Analysis,0.7142857142857143
915,Hermann_2013_sections_TH_neurons_quantitation,Analysis,Simkins_2012_sections_TH_neurons_quantitation,Analysis,0.7142857142857143
922,Klenowski_2016_young_slices_MSN_spines_quantitation_core,Analysis,Lawrence_2012_golgi_sections_spines_quantitation,Analysis,0.7142857142857143
855,Klenowski_2016_young_slices_MSN_spines_quantitation_shell,Analysis,Lawrence_2012_golgi_sections_spines_quantitation,Analysis,0.7142857142857143
937,Koshimizu_2013_sections_cSTN_boutons_quantitation,Analysis,Koshimizu_2013_sections_lSTN_boutons_quantitation,Analysis,0.7142857142857143
938,Koshimizu_2013_sections_cSTN_boutons_quantitation,Analysis,Koshimizu_2013_sections_rSTN_boutons_quantitation,Analysis,0.7142857142857143
939,Koshimizu_2013_sections_lSTN_boutons_quantitation,Analysis,Koshimizu_2013_sections_cSTN_boutons_quantitation,Analysis,0.7142857142857143
940,Koshimizu_2013_sections_lSTN_boutons_quantitation,Analysis,Koshimizu_2013_sections_rSTN_boutons_quantitation,Analysis,0.7142857142857143
941,Koshimizu_2013_sections_mSTN_boutons_quantitation,Analysis,Koshimizu_2013_sections_cSTN_boutons_quantitation,Analysis,0.7142857142857143
942,Koshimizu_2013_sections_mSTN_boutons_quantitation,Analysis,Koshimizu_2013_sections_rSTN_boutons_quantitation,Analysis,0.7142857142857143
935,Koshimizu_2013_sections_rSTN_boutons_quantitation,Analysis,Koshimizu_2013_sections_lSTN_boutons_quantitation,Analysis,0.7142857142857143
936,Koshimizu_2013_sections_rSTN_boutons_quantitation,Analysis,Koshimizu_2013_sections_cSTN_boutons_quantitation,Analysis,0.7142857142857143
834,Larsson_2001_sections_ChAT_neurons_quantitation,Analysis,Fischer_1992_12m_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
836,Larsson_2001_sections_ChAT_neurons_quantitation,Analysis,Guan_1999_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
838,Larsson_2001_sections_DARPP_neurons_quantitation,Analysis,Larsson_2001_sections_NPY_neurons_quantitation,Analysis,0.7142857142857143
840,Larsson_2001_sections_DARPP_neurons_quantitation,Analysis,Larsson_2001_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
842,Larsson_2001_sections_NPY_neurons_quantitation,Analysis,Larsson_2001_sections_DARPP_neurons_quantitation,Analysis,0.7142857142857143
844,Larsson_2001_sections_NPY_neurons_quantitation,Analysis,Larsson_2001_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
850,Larsson_2001_sections_PV_neurons_quantitation,Analysis,Larsson_2001_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
852,Larsson_2001_sections_PV_neurons_quantitation,Analysis,Guan_1999_sections_PV_neurons_quantitation,Analysis,0.7142857142857143
854,Larsson_2001_sections_TrkA_neurons_quantitation,Analysis,Larsson_2001_sections_DARPP_neurons_quantitation,Analysis,0.7142857142857143
856,Larsson_2001_sections_TrkA_neurons_quantitation,Analysis,Larsson_2001_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
846,Larsson_2001_sections_p75_neurons_quantitation,Analysis,Larsson_2001_sections_DARPP_neurons_quantitation,Analysis,0.7142857142857143
848,Larsson_2001_sections_p75_neurons_quantitation,Analysis,Larsson_2001_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
947,Lawrence_2012_golgi_sections_spines_quantitation,Analysis,Klenowski_2016_young_slices_MSN_spines_quantitation_shell,Analysis,0.7142857142857143
858,Lee_2002_sections_CB_neurons_quantitation,Analysis,Lee_2002_sections_PV_neurons_quantitation,Analysis,0.7142857142857143
860,Lee_2002_sections_CB_neurons_quantitation,Analysis,Lee_2002_sections_CR_neurons_quantitation,Analysis,0.7142857142857143
862,Lee_2002_sections_CR_neurons_quantitation,Analysis,Lee_2002_sections_PV_neurons_quantitation,Analysis,0.7142857142857143
864,Lee_2002_sections_CR_neurons_quantitation,Analysis,Lee_2002_sections_CB_neurons_quantitation,Analysis,0.7142857142857143
866,Lee_2002_sections_PV_neurons_quantitation,Analysis,Lee_2002_sections_CR_neurons_quantitation,Analysis,0.7142857142857143
868,Lee_2002_sections_PV_neurons_quantitation,Analysis,Lee_2002_sections_CB_neurons_quantitation,Analysis,0.7142857142857143
917,Liu_2004_sections_FGF1_neurons_quantitation,Analysis,Liu_2004_sections_FGF2_cells_quantitation,Analysis,0.7142857142857143
919,Liu_2004_sections_FGF2_cells_quantitation,Analysis,Liu_2004_sections_FGF1_neurons_quantitation,Analysis,0.7142857142857143
857,Loescher_2006_sections_GABA_neurons_quantitation,Analysis,Loescher_2006_sections_GAD65light_mRNA_neurons_quantitation,Analysis,0.7142857142857143
859,Loescher_2006_sections_GAD65light_mRNA_neurons_quantitation,Analysis,Loescher_2006_sections_GAD67light_mRNA_neurons_quantitation,Analysis,0.7142857142857143
861,Loescher_2006_sections_GAD67light_mRNA_neurons_quantitation,Analysis,Loescher_2006_sections_GAD65light_mRNA_neurons_quantitation,Analysis,0.7142857142857143
949,Loescher_2006_sham_sections_GABA_neurons_quantitation,Analysis,Guan_1999_sections_GAD_neurons_quantitation,Analysis,0.7142857142857143
950,Loescher_2006_sham_sections_GAD65heavy_neurons_quantitation,Analysis,Loescher_2006_sections_GAD65light_mRNA_neurons_quantitation,Analysis,0.7142857142857143
951,Loescher_2006_sham_sections_GAD65light_neurons_quantitation,Analysis,Loescher_2006_sections_GABA_neurons_quantitation,Analysis,0.7142857142857143
952,Loescher_2006_sham_sections_GAD67heavy_neurons_quantitation,Analysis,Loescher_2006_sections_GAD65light_mRNA_neurons_quantitation,Analysis,0.7142857142857143
953,Loescher_2006_sham_sections_GAD67light_neuron_quantitation,Analysis,Loescher_2006_sections_GAD65light_mRNA_neurons_quantitation,Analysis,0.7142857142857143
870,Lohr_2000_sections_cholinergic_neurons_quantitation,Analysis,Fischer_1992_12m_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
872,Lohr_2000_sections_cholinergic_neurons_quantitation,Analysis,Guan_1999_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
948,Lorenc-Koci_2011_sections_CV_neurons_quantitation,Analysis,Lorenc-Koci_2011_sections_TH_neurons_quantitation,Analysis,0.7142857142857143
874,Luk_2001_sections_nissl_neurons_quantitation,Analysis,Day-Wilson_2006_sections_neurons_quantitation,Analysis,0.7142857142857143
876,Luk_2001_sections_nissl_neurons_quantitation,Analysis,Gritti_2006_sections_cells_quantitation,Analysis,0.7142857142857143
921,McCormack_2002_sections_GAD_neurons_quantitation,Analysis,McCormack_2002_sections_GAD_nissl_quantitation,Analysis,0.7142857142857143
923,McCormack_2002_sections_GAD_nissl_quantitation,Analysis,McCormack_2002_sections_TH_nissl_quantitation,Analysis,0.7142857142857143
924,McCormack_2002_sections_GAD_nissl_quantitation,Analysis,McCormack_2002_sections_GAD_neurons_quantitation,Analysis,0.7142857142857143
905,NMO_Kellendonk_2013_slices_MSN_neurons_morphology,Analysis,Fogarty_2017_young_slices_MSN_spines_quantitation,Analysis,0.7142857142857143
907,NMO_Kellendonk_2013_slices_MSN_neurons_morphology,Analysis,Fogarty_2017_old_slices_MSN_spines_quantitation,Analysis,0.7142857142857143
943,Omelchenko_2016_sections_nissl_neurons_quantitation,Analysis,Johnson_2010b_rat_sections_neurons_quantitation,Analysis,0.7142857142857143
944,Omelchenko_2016_sections_nissl_neurons_quantitation,Analysis,Johnson_2010_rats_sections_neurons_quantitation,Analysis,0.7142857142857143
925,Oorschot_1996_sections_neurons_quantitation,Analysis,Meade_2000_sections_nissl_neurons_quantitation,Analysis,0.7142857142857143
882,Peterson_1999_sections_ChAT_neurons_quantitation,Analysis,Peterson_1999_sections_neurons_quantitation,Analysis,0.7142857142857143
884,Peterson_1999_sections_ChAT_neurons_quantitation,Analysis,Peterson_1999_sections_trka_neurons_quantitation,Analysis,0.7142857142857143
890,Peterson_1999_sections_neurons_quantitation,Analysis,Peterson_1999_sections_trka_neurons_quantitation,Analysis,0.7142857142857143
892,Peterson_1999_sections_neurons_quantitation,Analysis,Peterson_1999_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
886,Peterson_1999_sections_trka_neurons_quantitation,Analysis,Peterson_1999_sections_neurons_quantitation,Analysis,0.7142857142857143
888,Peterson_1999_sections_trka_neurons_quantitation,Analysis,Peterson_1999_sections_ChAT_neurons_quantitation,Analysis,0.7142857142857143
894,Ren_2017_sections_D1_MSNs_quantitation,Analysis,Ren_2017_sections_D2_MSNs_quantitation,Analysis,0.7142857142857143
896,Ren_2017_sections_D2_MSNs_quantitation,Analysis,Ren_2017_sections_D1_MSNs_quantitation,Analysis,0.7142857142857143
863,Richards_2007_sections_TH_neurons_quantitation,Analysis,McArthur_2016_male_sections_TH_cells_quantitation,Analysis,0.7142857142857143
865,Richards_2007_sections_TH_neurons_quantitation,Analysis,McArthur_2016_female_sections_TH_cells_quantitation,Analysis,0.7142857142857143
898,Rymar_2004_sections_CR_neurons_quantitation,Analysis,Luk_2001_sections_nissl_neurons_quantitation,Analysis,0.7142857142857143
901,Sadek_2007_sections_innerneurons_boutons_quantitation,Analysis,Sadek_2007_sections_outerneurons_boutons_quantitation,Analysis,0.7142857142857143
903,Sadek_2007_sections_outerneurons_boutons_quantitation,Analysis,Sadek_2007_sections_innerneurons_boutons_quantitation,Analysis,0.7142857142857143
869,Sizemore_2016_ultrathin_synapses_asym_quantitation,Analysis,Sizemore_2016_ultrathin_synapses_quantitation,Analysis,0.7142857142857143
867,Sizemore_2016_ultrathin_synapses_quantitation,Analysis,Sizemore_2016_ultrathin_synapses_asym_quantitation,Analysis,0.7142857142857143
878,Smith_2008_sections_PV_neurons_quantitation,Analysis,Filice_2016_PVEGFP_sections_PV_neurons_quantitation,Analysis,0.7142857142857143
880,Smith_2008_sections_PV_neurons_quantitation,Analysis,Abdurakhmanova_2017_sections_PV_neurons_quantitation,Analysis,0.7142857142857143
900,Suarez_2013_D1R_slices_spines_quantitation,Analysis,Suarez_2013_wt_slices_spines_quantitation,Analysis,0.7142857142857143
902,Suarez_2013_D1R_slices_spines_quantitation,Analysis,Suarez_2013_D2R_slices_spines_quantitation,Analysis,0.7142857142857143
904,Suarez_2013_D2R_slices_spines_quantitation,Analysis,Suarez_2013_wt_slices_spines_quantitation,Analysis,0.7142857142857143
906,Suarez_2013_D2R_slices_spines_quantitation,Analysis,Suarez_2013_D1R_slices_spines_quantitation,Analysis,0.7142857142857143
908,Suarez_2013_wt_slices_spines_quantitation,Analysis,Suarez_2013_D2R_slices_spines_quantitation,Analysis,0.7142857142857143
910,Suarez_2013_wt_slices_spines_quantitation,Analysis,Suarez_2013_D1R_slices_spines_quantitation,Analysis,0.7142857142857143
945,Tasselli_2013_sections_TH_neurons_quantitation,Analysis,Taylor_2014_24m_sections_TH_neurons_quantitation,Analysis,0.7142857142857143
946,Tasselli_2013_sections_TH_neurons_quantitation,Analysis,Kincaid_2001_sections_TH_neurons_quantitation,Analysis,0.7142857142857143
871,Uryu_1999_ultrathin_asym_synapses_distribution,Analysis,Uryu_1999_ultrathin_sym_synapses_quantitation,Analysis,0.7142857142857143
873,Uryu_1999_ultrathin_sym_synapses_distribution,Analysis,Uryu_1999_ultrathin_sym_synapses_quantitation,Analysis,0.7142857142857143
877,Walker_2012_ultrathin_VGLUT1-_terminals_quantitation,Analysis,Walker_2012_ultrathin_VGLUT1_terminals_quantitation,Analysis,0.7142857142857143
875,Walker_2012_ultrathin_VGLUT1_terminals_quantitation,Analysis,Walker_2012_ultrathin_VGLUT1-_terminals_quantitation,Analysis,0.7142857142857143
885,Wissman_2012_female_ultrathin_synapses_distribution,Analysis,Wissman_2012_male_ultrathin_synapses_quantitation,Analysis,0.7142857142857143
879,Wissman_2012_female_ultrathin_synapses_quantitation,Analysis,Wissman_2012_male_ultrathin_synapses_distribution,Analysis,0.7142857142857143
883,Wissman_2012_male_ultrathin_synapses_distribution,Analysis,Wissman_2012_male_ultrathin_synapses_quantitation,Analysis,0.7142857142857143
881,Wissman_2012_male_ultrathin_synapses_quantitation,Analysis,Wissman_2012_male_ultrathin_synapses_distribution,Analysis,0.7142857142857143
889,Wouterlood_2012_sections_vgat_terminals_distribution,Analysis,Wouterlood_2012_sections_vglut1_distribution,Analysis,0.7142857142857143
891,Wouterlood_2012_sections_vgat_terminals_distribution,Analysis,Wouterlood_2012_sections_vgat_terminals_quantitation,Analysis,0.7142857142857143
887,Wouterlood_2012_sections_vgat_terminals_quantitation,Analysis,Wouterlood_2012_sections_vgat_terminals_distribution,Analysis,0.7142857142857143
893,Wouterlood_2012_sections_vglut1_distribution,Analysis,Wouterlood_2012_sections_vglut2_distribution,Analysis,0.7142857142857143
895,Wouterlood_2012_sections_vglut1_distribution,Analysis,Wouterlood_2012_sections_vgat_terminals_distribution,Analysis,0.7142857142857143
897,Wouterlood_2012_sections_vglut2_distribution,Analysis,Wouterlood_2012_sections_vglut1_distribution,Analysis,0.7142857142857143
899,Wouterlood_2012_sections_vglut2_distribution,Analysis,Wouterlood_2012_sections_vgat_terminals_distribution,Analysis,0.7142857142857143
912,Zhang_2016_semithin_neurons_quantitation,Analysis,Gomes_2015_sections_neun_neurons_quantitation,Analysis,0.7142857142857143
914,Zhang_2016_ultrathin_synapses_asym_quantitation,Analysis,Zhang_2016_ultrathin_synapses_quantitation,Analysis,0.7142857142857143
916,Zhang_2016_ultrathin_synapses_quantitation,Analysis,Zhang_2016_ultrathin_synapses_asym_quantitation,Analysis,0.7142857142857143
918,Zoli_1990_sections_GR_neurons_quantitation,Analysis,Zoli_1990_sections_npy_neurons_quantitation,Analysis,0.7142857142857143
920,Zoli_1990_sections_npy_neurons_quantitation,Analysis,Zoli_1990_sections_GR_neurons_quantitation,Analysis,0.7142857142857143
813,del Moral_2004_sections_nNOS_neurons_quantitation,Analysis,Echeverry_2004_sections_NOS_neurons_quantitation,Analysis,0.7142857142857143
1152,Alexi_1997_sections_calb_neurons_quantitation,Analysis,Lee_2002_sections_CB_neurons_quantitation,Analysis,0.6666666666666666
1153,Alexi_1997_sections_calb_neurons_quantitation,Analysis,Guan_1999_sections_calb_neurons_quantitation,Analysis,0.6666666666666666
1154,Alexi_1997_sections_calretinin_neurons_quantitation,Analysis,Rymar_2004_sections_CR_neurons_quantitation,Analysis,0.6666666666666666
1155,Alexi_1997_sections_calretinin_neurons_quantitation,Analysis,Lee_2002_sections_CR_neurons_quantitation,Analysis,0.6666666666666666
1156,Alexi_1997_sections_parv_neurons_quantitation,Analysis,Guan_1999_sections_PV_neurons_quantitation,Analysis,0.6666666666666666
1157,Andreassen_1999_sections_ppe_neurons_quantitation,Analysis,Kerkerian_1990_sections_NPY_neurons_quantitation,Analysis,0.6666666666666666
1158,Andreassen_1999_sections_ppe_neurons_quantitation,Analysis,Burke_1990_sections_ChAT_cells_quantitation,Analysis,0.6666666666666666
960,Bayer_1994_sections_Msneuron_quantitation,Analysis,Robinson_1995_semithin_MSN_neurons_quantitation,Analysis,0.6666666666666666
962,Bayer_1994_sections_Msneuron_quantitation,Analysis,Eilam_2003_sections_NeuN_mediumcells_quantitation,Analysis,0.6666666666666666
1149,Breckenridge_2013_study4_sections_THneg_neurons_quantitation,Analysis,Taylor_2014_6m_sections_TH_neurons_quantitation,Analysis,0.6666666666666666
1150,Breckenridge_2013_study4_sections_THneg_neurons_quantitation,Analysis,Taylor_2014_30m_sections_TH_neurons_quantitation,Analysis,0.6666666666666666
964,Burke_1990_sections_ChAT_cells_quantitation,Analysis,McNeill_1990_6m_sections_ChAT_neurons_quantitation,Analysis,0.6666666666666666
1101,Cenci_1992_sections_c-fos_cells_quantitation,Analysis,Ishida_2001_sections_cfos_neurons_quantitation,Analysis,0.6666666666666666
1160,Chakraborty_2014_sections_mushroom_spines_quantitation,Analysis,Covey_2007_sections_neurons_quantitation,Analysis,0.6666666666666666
1159,Chakraborty_2014_sections_spines_quantitation,Analysis,Covey_2007_sections_neurons_quantitation,Analysis,0.6666666666666666
1129,Chalimoniuk_2006_nNOS_sections_neurons_quantitation,Analysis,Chalimoniuk_2006_TH_sections_neurons_quantitation,Analysis,0.6666666666666666
1161,Covey_2007_sections_neurons_quantitation,Analysis,Meade_2000_sections_NADPH_neurons_quantitation,Analysis,0.6666666666666666
1162,Covey_2007_sections_neurons_quantitation,Analysis,Meade_2000_sections_ChAT_neurons_quantitation,Analysis,0.6666666666666666
978,Eilam_2003_sections_NeuN_mediumcells_quantitation,Analysis,Eilam_2003_sections_met-enk_cells_quantitation,Analysis,0.6666666666666666
980,Eilam_2003_sections_NeuN_mediumcells_quantitation,Analysis,Bayer_1994_sections_Msneuron_quantitation,Analysis,0.6666666666666666
974,Eilam_2003_sections_NeuN_smallcells_quantitation,Analysis,Eilam_2003_sections_SP_cells_quantitation,Analysis,0.6666666666666666
976,Eilam_2003_sections_NeuN_smallcells_quantitation,Analysis,Eilam_2003_sections_met-enk_cells_quantitation,Analysis,0.6666666666666666
970,Eilam_2003_sections_SP_cells_quantitation,Analysis,Eilam_2003_sections_NeuN_smallcells_quantitation,Analysis,0.6666666666666666
972,Eilam_2003_sections_SP_cells_quantitation,Analysis,Eilam_2003_sections_met-enk_cells_quantitation,Analysis,0.6666666666666666
966,Eilam_2003_sections_met-enk_cells_quantitation,Analysis,Eilam_2003_sections_NeuN_smallcells_quantitation,Analysis,0.6666666666666666
968,Eilam_2003_sections_met-enk_cells_quantitation,Analysis,Eilam_2003_sections_SP_cells_quantitation,Analysis,0.6666666666666666
986,Fauchey_2000_sections_PPA/D1_D1_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_cells_quantitation,Analysis,0.6666666666666666
988,Fauchey_2000_sections_PPA/D1_D1_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_PPA_cells_quantitation,Analysis,0.6666666666666666
982,Fauchey_2000_sections_PPA/D1_PPA_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_cells_quantitation,Analysis,0.6666666666666666
984,Fauchey_2000_sections_PPA/D1_PPA_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_D1_cells_quantitation,Analysis,0.6666666666666666
990,Fauchey_2000_sections_PPA/D1_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_D1_cells_quantitation,Analysis,0.6666666666666666
992,Fauchey_2000_sections_PPA/D1_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_PPA_cells_quantitation,Analysis,0.6666666666666666
994,Fauchey_2000_sections_PPA/D2_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_D1_cells_quantitation,Analysis,0.6666666666666666
996,Fauchey_2000_sections_PPA/D2_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_PPA_cells_quantitation,Analysis,0.6666666666666666
998,Fauchey_2000_sections_PPA/SP_SP_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_D1_cells_quantitation,Analysis,0.6666666666666666
